Ticker,Company,Sector,Region,Manual_Rating,Default_Event,ReportDate,Year,TotalAssets,TotalLiabilities,TotalEquity,TotalDebt,Cash,Revenue,EBITDA,EBIT,NetIncome,InterestExpense,OperatingCashFlow,MarketCap,SharePrice,Return_1Y,Volatility_1Y
RCL,Royal Caribbean,Travel,US,B+,0,2024-12-31,2024,37070000000.0,29335000000.0,7563000000.0,20820000000.0,388000000.0,16485000000.0,6087000000.0,4487000000.0,2877000000.0,1590000000.0,5265000000.0,68567395044.75609,230.5807647705078,0.9463530435503893,0.33274134991712634
NCLH,Norwegian Cruise,Travel,US,B-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63999938964844,-0.5641679654663241,1.3216993894344893
NCLH,Norwegian Cruise,Travel,US,B-,0,2021-12-31,2021,18729837000.0,16297187000.0,2432650000.0,12446590000.0,1506647000.0,647986000.0,-1669791000.0,-2428395000.0,-4506587000.0,2072925000.0,-2468009000.0,8763068244.137974,21.020000457763672,-0.1734172156700502,0.5608592646104826
NCLH,Norwegian Cruise,Travel,US,B-,0,2022-12-31,2022,18557694000.0,18489103000.0,68591000.0,13621530000.0,946987000.0,4843760000.0,-665138000.0,-1475191000.0,-2269909000.0,801512000.0,210020000.0,5158101939.14609,12.239999771118164,-0.4098360700966265,0.7497280555101162
NCLH,Norwegian Cruise,Travel,US,B-,0,2023-12-31,2023,19492990000.0,19192183000.0,300807000.0,14058925000.0,402415000.0,8549924000.0,1773943000.0,890707000.0,166178000.0,727531000.0,2005714000.0,8527953652.399521,20.040000915527344,0.6897134481993608,0.49152034505450326
NCLH,Norwegian Cruise,Travel,US,B-,0,2024-12-31,2024,19969811000.0,18544372000.0,1425439000.0,13100490000.0,190765000.0,9479651000.0,2493642000.0,1520130000.0,910257000.0,747223000.0,2049823000.0,11326427985.75,25.75,0.4055677090035603,0.49790756191461705
MSTR,MicroStrategy,Tech,US,B-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99700164794922,1.7023076923076919,0.6113374718129003
MSTR,MicroStrategy,Tech,US,B-,0,2021-12-31,2021,3557124000.0,2578166000.0,978958000.0,2231759000.0,63356000.0,510762000.0,-770882000.0,-782240000.0,-535480000.0,29149000.0,93833000.0,11229930031.585693,56.23400115966797,0.4472783894525656,0.9947450123947453
MSTR,MicroStrategy,Tech,US,B-,0,2022-12-31,2022,2410272000.0,2793392000.0,-383120000.0,2446358000.0,43835000.0,499264000.0,-1258455000.0,-1269329000.0,-1469797000.0,53136000.0,3211000.0,2864385726.6426086,14.156999588012695,-0.7399952387221083,1.0787372883797643
MSTR,MicroStrategy,Tech,US,B-,0,2023-12-31,2023,4762528000.0,2597556000.0,2164972000.0,2243677000.0,46817000.0,496261000.0,-61038000.0,-75565000.0,429121000.0,48960000.0,12712000.0,16139153920.288086,63.1619987487793,3.3553992125314727,0.7312252755007028
MSTR,MicroStrategy,Tech,US,B-,0,2024-12-31,2024,25843685000.0,7613701000.0,18229984000.0,7248078000.0,38117000.0,463456000.0,-1854597000.0,-1872405000.0,-1166661000.0,61941000.0,-53032000.0,74461051653.92194,302.9599914550781,3.4218053587379984,1.1032306908658513
COIN,Coinbase,Financial,US,BB-,0,2021-12-31,2021,21274425000.0,14892736000.0,6381689000.0,3511299000.0,7123478000.0,7839444000.0,3119758000.0,3056107000.0,3624120000.0,29160000.0,4038172000.0,55753476285.2478,256.7900085449219,-0.21777138570796029,0.5898479728823324
COIN,Coinbase,Financial,US,BB-,0,2022-12-31,2022,89724873000.0,84270316000.0,5454557000.0,3489745000.0,4425021000.0,3194208000.0,-2821612000.0,-2975681000.0,-2624949000.0,88901000.0,-1585419000.0,8170347599.090576,35.38999938964844,-0.8597693859239679,1.0708115616938392
COIN,Coinbase,Financial,US,BB-,0,2023-12-31,2023,14753901000.0,8472252000.0,6281649000.0,2983778000.0,5139351000.0,3108383000.0,145563000.0,5921000.0,94871000.0,82766000.0,922951000.0,42096987716.796875,173.9199981689453,4.176190656761472,0.9010043217330133
COIN,Coinbase,Financial,US,BB-,0,2024-12-31,2024,22541951000.0,12265109000.0,10276842000.0,4319870000.0,8543903000.0,6564028000.0,3150807000.0,3023289000.0,2579066000.0,80645000.0,2556844000.0,64820237780.76171,255.55999755859372,0.6290157419965279,0.8638172149987254
ABBV,AbbVie,Healthcare,US,A-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.62450408935547,0.24062170252934334,0.34962238169219345
ABBV,AbbVie,Healthcare,US,A-,0,2021-12-31,2021,146529000000.0,131093000000.0,15408000000.0,76684000000.0,9746000000.0,56197000000.0,23933000000.0,15412000000.0,11542000000.0,2423000000.0,22777000000.0,211368889814.74097,117.21907806396484,0.3294439402686691,0.20161452682120337
ABBV,AbbVie,Healthcare,US,A-,0,2022-12-31,2022,138805000000.0,121518000000.0,17254000000.0,63271000000.0,9201000000.0,58054000000.0,24174000000.0,15707000000.0,11836000000.0,2230000000.0,24943000000.0,262622873731.05807,144.7938995361328,0.24007666896929702,0.22384259713890528
ABBV,AbbVie,Healthcare,US,A-,0,2023-12-31,2023,134711000000.0,124314000000.0,10360000000.0,59385000000.0,12814000000.0,54318000000.0,17172000000.0,8474000000.0,4863000000.0,2224000000.0,22839000000.0,263346095159.9565,144.45388793945312,-0.007079292756659639,0.19615348138842037
ABBV,AbbVie,Healthcare,US,A-,0,2024-12-31,2024,135161000000.0,131797000000.0,3325000000.0,67144000000.0,5524000000.0,56334000000.0,14910000000.0,6524000000.0,4278000000.0,2808000000.0,18806000000.0,311823820187.3181,170.2471923828125,0.14279194183225763,0.2369579693971081
PFE,Pfizer,Healthcare,US,A+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.788101196289062,0.02978654653399082,0.3586487800526693
PFE,Pfizer,Healthcare,US,A+,0,2021-12-31,2021,181476000000.0,104014000000.0,77201000000.0,36998000000.0,1944000000.0,81288000000.0,30793000000.0,25602000000.0,21979000000.0,1291000000.0,32580000000.0,450351028575.8972,47.5505256652832,0.6486013898150591,0.26114179358823025
PFE,Pfizer,Healthcare,US,A+,0,2022-12-31,2022,197205000000.0,101289000000.0,95661000000.0,34859000000.0,416000000.0,101175000000.0,41031000000.0,35967000000.0,31372000000.0,1238000000.0,29267000000.0,410037032695.77026,43.07564163208008,-0.10407976182466527,0.26959916697945496
PFE,Pfizer,Healthcare,US,A+,0,2023-12-31,2023,226501000000.0,137213000000.0,89014000000.0,70845000000.0,2853000000.0,59554000000.0,9557000000.0,3267000000.0,2119000000.0,2209000000.0,8700000000.0,241926836311.3403,25.300861358642575,-0.4128701414057864,0.23015297375418767
PFE,Pfizer,Healthcare,US,A+,0,2024-12-31,2024,213396000000.0,124899000000.0,88203000000.0,63649000000.0,1043000000.0,63627000000.0,18127000000.0,11114000000.0,8031000000.0,3091000000.0,12744000000.0,236345835532.06885,24.637348175048828,-0.05701362698505574,0.23212721133145794
JNJ,Johnson & Johnson,Healthcare,US,AAA,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.38722229003906,0.09811848966793701,0.3037848911828042
JNJ,Johnson & Johnson,Healthcare,US,AAA,0,2021-12-31,2021,182018000000.0,107995000000.0,74023000000.0,33751000000.0,14487000000.0,78740000000.0,26751000000.0,19361000000.0,20878000000.0,183000000.0,23410000000.0,478152500410.15625,153.26171875,0.12245806801938364,0.1450434721788109
JNJ,Johnson & Johnson,Healthcare,US,AAA,0,2022-12-31,2022,187378000000.0,110574000000.0,76804000000.0,39642000000.0,12889000000.0,79990000000.0,26605000000.0,19635000000.0,17941000000.0,276000000.0,21194000000.0,503075112195.2362,161.25013732910156,0.05974870139859245,0.17407237531695247
JNJ,Johnson & Johnson,Healthcare,US,AAA,0,2023-12-31,2023,167558000000.0,98784000000.0,68774000000.0,29332000000.0,21859000000.0,85159000000.0,23320000000.0,15834000000.0,35153000000.0,772000000.0,22791000000.0,459919489728.1189,147.41751098632812,-0.09368464649714836,0.16551766163727646
JNJ,Johnson & Johnson,Healthcare,US,AAA,0,2024-12-31,2024,180104000000.0,108614000000.0,71490000000.0,36634000000.0,24105000000.0,88821000000.0,24781000000.0,17442000000.0,14066000000.0,755000000.0,24266000000.0,433915815402.0386,139.08258056640625,-0.07558911073489771,0.15008754929043805
LLY,Eli Lilly,Healthcare,US,A+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.48895263671875,0.2885483713095014,0.4274351573398304
LLY,Eli Lilly,Healthcare,US,A+,0,2021-12-31,2021,48806000000.0,39651200000.0,8979200000.0,16884700000.0,3818500000.0,28318400000.0,8042900000.0,6495300000.0,5581700000.0,339800000.0,7365900000.0,254836673336.42578,267.0919189453125,0.6669738887863546,0.3171980629706284
LLY,Eli Lilly,Healthcare,US,A+,0,2022-12-31,2022,49489800000.0,38714400000.0,10649800000.0,16238600000.0,2067000000.0,28541400000.0,8660500000.0,7138000000.0,6244800000.0,331600000.0,7585700000.0,339616183098.6328,357.2530517578125,0.34255383762835523,0.2725971398212502
LLY,Eli Lilly,Healthcare,US,A+,0,2023-12-31,2023,64006300000.0,53142600000.0,10771900000.0,25225300000.0,2818600000.0,34124100000.0,8567800000.0,7040500000.0,5240400000.0,485900000.0,4240100000.0,545983845493.2251,574.8523559570312,0.6128378273086681,0.28892311304154783
LLY,Eli Lilly,Healthcare,US,A+,0,2024-12-31,2024,78714900000.0,64443300000.0,14192100000.0,33644200000.0,3268400000.0,45042700000.0,15227600000.0,13461000000.0,10590000000.0,780600000.0,8817900000.0,728094511565.0024,768.1107788085938,0.3152491105545989,0.30355195777437255
MRK,Merck,Healthcare,US,A,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1722412109375,-0.09660126396046154,0.31914585670694273
MRK,Merck,Healthcare,US,A,0,2021-12-31,2021,105694000000.0,67437000000.0,38184000000.0,33102000000.0,8096000000.0,48704000000.0,17899000000.0,14685000000.0,13049000000.0,806000000.0,14109000000.0,246069991616.4099,68.79029083251953,0.0241868309730926,0.23544036568396395
MRK,Merck,Healthcare,US,A,0,2022-12-31,2022,109160000000.0,63102000000.0,45991000000.0,30691000000.0,12694000000.0,59283000000.0,21315000000.0,17406000000.0,14519000000.0,962000000.0,19095000000.0,365298078908.3598,102.1211929321289,0.4942136908936128,0.19930381168074432
MRK,Merck,Healthcare,US,A,0,2023-12-31,2023,106675000000.0,69040000000.0,37581000000.0,35055000000.0,6841000000.0,60115000000.0,6907000000.0,3035000000.0,365000000.0,1146000000.0,13006000000.0,368987157953.36066,103.15249633789062,0.008372072209812842,0.18858410203550044
MRK,Merck,Healthcare,US,A,0,2024-12-31,2024,117106000000.0,70734000000.0,46313000000.0,37111000000.0,13242000000.0,64168000000.0,25706000000.0,21207000000.0,17117000000.0,1271000000.0,21468000000.0,342028893866.8878,95.61615753173828,-0.1076034634034565,0.2085306086066127
BMY,Bristol-Myers,Healthcare,US,A+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96850204467773,0.000661611190261091,0.29734337020650714
BMY,Bristol-Myers,Healthcare,US,A+,0,2021-12-31,2021,109314000000.0,73308000000.0,35946000000.0,45596000000.0,13979000000.0,46385000000.0,20118000000.0,9432000000.0,6994000000.0,1334000000.0,16207000000.0,153969264221.1914,53.09284973144531,0.03160376907475748,0.18684439603937975
BMY,Bristol-Myers,Healthcare,US,A+,0,2022-12-31,2022,96820000000.0,65702000000.0,31061000000.0,40717000000.0,9123000000.0,46159000000.0,19221000000.0,8945000000.0,6327000000.0,1232000000.0,13066000000.0,182696017456.0547,62.998626708984375,0.18981011985195528,0.19715570201782565
BMY,Bristol-Myers,Healthcare,US,A+,0,2023-12-31,2023,95159000000.0,65674000000.0,29430000000.0,41464000000.0,11464000000.0,45006000000.0,19366000000.0,9606000000.0,8025000000.0,1166000000.0,13860000000.0,136000451614.37988,46.52769470214844,-0.2646175647846709,0.19357864791659882
BMY,Bristol-Myers,Healthcare,US,A+,0,2024-12-31,2024,92603000000.0,76215000000.0,16335000000.0,51200000000.0,10346000000.0,48300000000.0,3168000000.0,-6432000000.0,-8948000000.0,1947000000.0,15190000000.0,156103881866.45508,53.405364990234375,0.11627341789592549,0.2851297381950959
AMGN,Amgen,Healthcare,US,A-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.07818603515625,-0.027700478027279818,0.3844323307975381
AMGN,Amgen,Healthcare,US,A-,0,2021-12-31,2021,61165000000.0,54465000000.0,6700000000.0,33309000000.0,7989000000.0,25979000000.0,11296000000.0,7898000000.0,5893000000.0,1197000000.0,9261000000.0,111361767480.46875,199.4658203125,0.015467395174068255,0.1999633068510528
AMGN,Amgen,Healthcare,US,A-,0,2022-12-31,2022,65121000000.0,61460000000.0,3661000000.0,38945000000.0,7629000000.0,26323000000.0,12169000000.0,8752000000.0,6552000000.0,1406000000.0,9721000000.0,127428080383.30078,238.62936401367188,0.20431905878562318,0.21741422331153204
AMGN,Amgen,Healthcare,US,A-,0,2023-12-31,2023,97154000000.0,90922000000.0,6232000000.0,64613000000.0,10944000000.0,28190000000.0,14801000000.0,10730000000.0,6717000000.0,2875000000.0,8471000000.0,144964451733.39844,270.7591552734375,0.13893640392963702,0.20766063664052903
AMGN,Amgen,Healthcare,US,A-,0,2024-12-31,2024,91839000000.0,85962000000.0,5877000000.0,60099000000.0,11973000000.0,33424000000.0,13356000000.0,7764000000.0,4090000000.0,3155000000.0,11490000000.0,134854534698.48633,251.12576293945312,-0.10173528221600714,0.2564716704254123
GILD,Gilead,Healthcare,US,A-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06355285644531,-0.09626406018055789,0.3752975291069171
GILD,Gilead,Healthcare,US,A-,0,2021-12-31,2021,67952000000.0,46888000000.0,21069000000.0,26695000000.0,5338000000.0,27305000000.0,11329000000.0,9279000000.0,6225000000.0,1001000000.0,11384000000.0,79690852340.69824,63.54932403564453,0.3129728216069647,0.19089302918840123
GILD,Gilead,Healthcare,US,A-,0,2022-12-31,2022,63171000000.0,41962000000.0,21240000000.0,25230000000.0,5412000000.0,27281000000.0,8852000000.0,6749000000.0,4592000000.0,935000000.0,9072000000.0,96969871749.87793,77.76252746582031,0.23629543784399565,0.25372784174268065
GILD,Gilead,Healthcare,US,A-,0,2023-12-31,2023,62125000000.0,39376000000.0,22833000000.0,24987000000.0,6085000000.0,27116000000.0,10496000000.0,7803000000.0,5665000000.0,944000000.0,8006000000.0,94964445151.2575,76.21288299560547,-0.014648331731748954,0.2026862629671938
GILD,Gilead,Healthcare,US,A-,0,2024-12-31,2024,58995000000.0,39749000000.0,19330000000.0,26711000000.0,9991000000.0,28754000000.0,4434000000.0,1667000000.0,480000000.0,977000000.0,10828000000.0,112287135084.21605,90.09886169433594,0.15052887877232624,0.24757189576549193
T,AT&T,Telecom,US,BBB,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37409210205078,-0.1995312654393171,0.3575809205636233
T,AT&T,Telecom,US,BBB,0,2021-12-31,2021,551622000000.0,367767000000.0,166332000000.0,195832000000.0,19223000000.0,134038000000.0,53739000000.0,35887000000.0,20081000000.0,6716000000.0,41958000000.0,112107585950.89638,14.71083641052246,-0.052123984994419614,0.1932223977926048
T,AT&T,Telecom,US,BBB,0,2022-12-31,2022,402853000000.0,296396000000.0,97500000000.0,154679000000.0,3701000000.0,120741000000.0,21035000000.0,3014000000.0,-8524000000.0,6108000000.0,32023000000.0,118498567484.84532,15.548632621765137,0.06468480505283614,0.27444338250954525
T,AT&T,Telecom,US,BBB,0,2023-12-31,2023,407060000000.0,287645000000.0,103297000000.0,154899000000.0,6722000000.0,122428000000.0,45329000000.0,26552000000.0,14400000000.0,6704000000.0,38314000000.0,115256104234.3833,15.123987197875977,-0.04443922637336051,0.27029555361676233
T,AT&T,Telecom,US,BBB,0,2024-12-31,2024,394795000000.0,274570000000.0,104372000000.0,140923000000.0,3298000000.0,122336000000.0,44037000000.0,23457000000.0,10948000000.0,6759000000.0,38771000000.0,164917442849.25656,21.64058303833008,0.3918920394370504,0.20217235010894297
VZ,Verizon,Telecom,US,BBB+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.08884811401367,-0.006012684126186607,0.2462004312037393
VZ,Verizon,Telecom,US,BBB+,0,2021-12-31,2021,366596000000.0,283396000000.0,81790000000.0,177930000000.0,2921000000.0,133613000000.0,49111000000.0,32905000000.0,22065000000.0,3485000000.0,39539000000.0,173711878865.5138,40.47875213623047,-0.0703288375367257,0.14289579653421358
VZ,Verizon,Telecom,US,BBB+,0,2022-12-31,2022,379680000000.0,287217000000.0,91144000000.0,176331000000.0,2605000000.0,136835000000.0,48983000000.0,31884000000.0,21256000000.0,3613000000.0,37141000000.0,138160838684.02615,32.19456481933594,-0.20021629268425822,0.22628980051561695
VZ,Verizon,Telecom,US,BBB+,0,2023-12-31,2023,380255000000.0,286456000000.0,92430000000.0,174942000000.0,2065000000.0,133974000000.0,40135000000.0,22511000000.0,11614000000.0,5524000000.0,37475000000.0,141909442250.8799,33.06807327270508,0.008699374761166112,0.22966802632578553
VZ,Verizon,Telecom,US,BBB+,0,2024-12-31,2024,384711000000.0,284136000000.0,99237000000.0,168357000000.0,4194000000.0,134788000000.0,47520000000.0,29628000000.0,17506000000.0,6649000000.0,36912000000.0,158994175500.95502,37.049198150634766,0.08638823542176688,0.21039172025973887
TMUS,T-Mobile,Telecom,US,BBB-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.76258850097656,0.6958901731002394,0.408875475983819
TMUS,T-Mobile,Telecom,US,BBB-,0,2021-12-31,2021,206563000000.0,137461000000.0,69102000000.0,108817000000.0,6631000000.0,80118000000.0,23076000000.0,6693000000.0,3024000000.0,3342000000.0,13917000000.0,140785796341.9392,112.56099700927734,-0.13600292762148092,0.23892814488803374
TMUS,T-Mobile,Telecom,US,BBB-,0,2022-12-31,2022,211338000000.0,141682000000.0,69656000000.0,111792000000.0,4507000000.0,79571000000.0,20161000000.0,6510000000.0,2590000000.0,3364000000.0,16781000000.0,169998591477.09796,135.2548065185547,0.20710462956406173,0.29479749662330407
TMUS,T-Mobile,Telecom,US,BBB-,0,2023-12-31,2023,207682000000.0,142967000000.0,64715000000.0,113826000000.0,5135000000.0,78558000000.0,27152000000.0,14334000000.0,8317000000.0,3335000000.0,18559000000.0,196472436556.46588,155.57192993164062,0.15815530966479874,0.18845119118704684
TMUS,T-Mobile,Telecom,US,BBB-,0,2024-12-31,2024,208035000000.0,146294000000.0,61741000000.0,114404000000.0,5409000000.0,81400000000.0,31042000000.0,18123000000.0,11339000000.0,3411000000.0,22293000000.0,276166565237.5628,217.2701873779297,0.38296126781219497,0.17379481270898814
CMCSA,Comcast,Media,US,A-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.53619003295898,0.15402468616918363,0.3828153591495951
CMCSA,Comcast,Media,US,A-,0,2021-12-31,2021,275905000000.0,177896000000.0,96092000000.0,100020000000.0,8711000000.0,116385000000.0,37178000000.0,23374000000.0,14159000000.0,4281000000.0,29146000000.0,242129308426.41968,44.788818359375,-0.017166060238959835,0.24495221308848988
CMCSA,Comcast,Media,US,A-,0,2022-12-31,2022,257275000000.0,175237000000.0,80943000000.0,99983000000.0,4749000000.0,121427000000.0,27001000000.0,13180000000.0,5370000000.0,3896000000.0,26413000000.0,161853211484.2776,31.780101776123047,-0.2867802492641759,0.29788513062265415
CMCSA,Comcast,Media,US,A-,0,2023-12-31,2023,264811000000.0,181344000000.0,82703000000.0,97090000000.0,6215000000.0,121572000000.0,38901000000.0,24565000000.0,15388000000.0,4087000000.0,28501000000.0,199014291872.54166,41.02073669433594,0.2591971885180959,0.23986962918378152
CMCSA,Comcast,Media,US,A-,0,2024-12-31,2024,266211000000.0,179937000000.0,85560000000.0,99093000000.0,7322000000.0,123731000000.0,37609000000.0,22807000000.0,16192000000.0,4134000000.0,27673000000.0,167913752877.50427,36.028839111328125,-0.12390450309521939,0.24111855669162827
CHTR,Charter,Media,US,BB+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.489990234375,0.3324837387471755,0.3511216937046664
CHTR,Charter,Media,US,BB+,0,2021-12-31,2021,142491000000.0,124335000000.0,14050000000.0,91830000000.0,601000000.0,51682000000.0,19770000000.0,10425000000.0,4654000000.0,4037000000.0,16239000000.0,113530719819.65771,657.22998046875,-0.006530129852516442,0.24632852088175444
CHTR,Charter,Media,US,BB+,0,2022-12-31,2022,144523000000.0,131974000000.0,9119000000.0,97603000000.0,645000000.0,54022000000.0,20921000000.0,12018000000.0,5055000000.0,4556000000.0,14925000000.0,51764089654.41019,339.1000061035156,-0.4798840110108,0.4067514391419472
CHTR,Charter,Media,US,BB+,0,2023-12-31,2023,147193000000.0,132475000000.0,11086000000.0,98202000000.0,709000000.0,54607000000.0,20738000000.0,12042000000.0,4557000000.0,5188000000.0,14433000000.0,58540692726.38929,388.6799926757813,0.1378886584549679,0.3161260862527083
CHTR,Charter,Media,US,BB+,0,2024-12-31,2024,150020000000.0,130313000000.0,15587000000.0,95763000000.0,459000000.0,55085000000.0,21404000000.0,12731000000.0,5083000000.0,5229000000.0,14430000000.0,50097757138.08325,343.17999267578125,-0.12344516330189415,0.40768211263335763
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.6514892578125,6.6980229580548745,0.5094252311920339
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2022-03-31,2022,1017601900000.0,748318200000.0,222565100000.0,416040300000.0,9122300000.0,693043600000.0,41599600000.0,29121800000.0,7765600000.0,19601300000.0,13852800000.0,2281519323396.1694,2011.1612548828125,0.8208511877053171,0.4426329445555105
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2023-03-31,2023,1414878200000.0,1035977700000.0,330510100000.0,530126000000.0,18823300000.0,1273896500000.0,86774300000.0,62412900000.0,24639800000.0,30033700000.0,176264600000.0,2055508217667.684,1748.0521240234375,-0.1431158058756229,0.7167806605921768
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2024-03-31,2024,1607318500000.0,1165455600000.0,390760900000.0,653101500000.0,23065500000.0,963161500000.0,116865200000.0,86443700000.0,32407800000.0,37194600000.0,103121900000.0,3756090657918.638,3194.26708984375,0.8624407538834129,0.43201414169215807
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2025-03-31,2025,1981355400000.0,1416650900000.0,503139700000.0,918191700000.0,31057800000.0,977110800000.0,195776700000.0,153663400000.0,70990000000.0,48876000000.0,45131000000.0,3084691950627.8184,2591.065673828125,-0.20255721065117982,0.48895137550854245
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.8499755859375,6.225964811574405,0.5020441930589117
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2022-03-31,2022,591670000000.0,565530000000.0,26140000000.0,528320000000.0,5670000000.0,51330000000.0,35800000000.0,27310000000.0,4890000000.0,21780000000.0,31270000000.0,2994618065548.115,1914.699951171875,0.6505321930774386,0.41173562718173345
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2023-03-31,2023,673610000000.0,600110000000.0,73040000000.0,542240000000.0,10020000000.0,77750000000.0,53610000000.0,40610000000.0,9740000000.0,26350000000.0,72650000000.0,1395770256662.368,881.1500244140625,-0.5469898537484548,0.6738832154496656
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2024-03-31,2024,885380000000.0,710900000000.0,106420000000.0,648580000000.0,16080000000.0,92200000000.0,77630000000.0,58600000000.0,11000000000.0,41890000000.0,77130000000.0,2906937240674.368,1835.1500244140625,1.1913547049544775,0.4868427041725637
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2025-03-31,2025,1113980000000.0,888250000000.0,121370000000.0,800400000000.0,22120000000.0,112120000000.0,95500000000.0,70520000000.0,14440000000.0,48370000000.0,83640000000.0,1703864573633.368,1075.6500244140625,-0.4303606436479157,0.5824485011062138
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.8319091796875,1.8692810432335185,0.3643199194524757
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2022-03-31,2022,996858200000.0,573048300000.0,419882200000.0,473536300000.0,86530200000.0,169790800000.0,113463400000.0,82470400000.0,48860300000.0,25299000000.0,104201400000.0,1598632302136.4502,756.79443359375,0.05891195441373154,0.3917837113475772
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2023-03-31,2023,1147630900000.0,678461100000.0,455559200000.0,524428400000.0,11211100000.0,208519100000.0,114686600000.0,80439500000.0,53088500000.0,25570600000.0,118995000000.0,1343547489335.1406,621.9727172851562,-0.19022901551933757,0.47697260223853144
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2024-03-31,2024,1189178700000.0,643748700000.0,529447700000.0,491666600000.0,15757300000.0,267105600000.0,166937000000.0,128052400000.0,81106400000.0,27115100000.0,150175800000.0,2872225373002.1484,1329.6484375,1.1517535762042188,0.3219233276174716
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2025-03-31,2025,1353322300000.0,703588900000.0,624353900000.0,513048200000.0,34063200000.0,304753300000.0,200952300000.0,157163000000.0,110923100000.0,26866800000.0,172262800000.0,2619385486724.577,1212.6004638671875,-0.11059818794738707,0.4357679979635989
WIPRO.NS,Wipro,Technology,IN,A-,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.2557373046875,1.1904016222351257,0.36040536037327053
WIPRO.NS,Wipro,Technology,IN,A-,0,2022-03-31,2022,1079182000000.0,420509000000.0,658158000000.0,175929000000.0,103836000000.0,790934000000.0,187511000000.0,156600000000.0,122191000000.0,5325000000.0,110797000000.0,3088562055927.0527,280.9438781738281,0.42378414209060966,0.28463503380685434
WIPRO.NS,Wipro,Technology,IN,A-,0,2023-03-31,2023,1175822000000.0,394069000000.0,781164000000.0,174666000000.0,91880000000.0,904876000000.0,188883000000.0,155481000000.0,113500000000.0,7824000000.0,130601000000.0,1923392909310.8647,175.23886108398438,-0.38651067004019035,0.23394982263223785
WIPRO.NS,Wipro,Technology,IN,A-,0,2024-03-31,2024,1152459000000.0,401236000000.0,749883000000.0,164649000000.0,96953000000.0,897603000000.0,189541000000.0,155470000000.0,110452000000.0,8260000000.0,176216000000.0,2412264130822.2466,230.8325653076172,0.3075795628241107,0.23135868196307408
